"spotify_id","name","artists","snapshot_date","is_explicit","duration_ms","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","__index_level_0__"
"5HIVXfDQxvv4WuXTkJKyuS","ARXH & TELOS","DIFF, Sanko","2024-01-28 00:00:00.000000000",true,165599,0.769,0.652,2,-6.774,1,0.0999,0.0241,0,0.186,0.176,100.014,4,758968
"1hTF7jt7eb1G7oMi10Tvwr","XRONO","SIDARTA, Beyond","2024-01-28 00:00:00.000000000",true,182909,0.687,0.586,9,-7.346,0,0.233,0.344,0,0.38,0.561,91.966,4,758961
"0jlEtXM0sxuoSmO0adcZ3J","Hypé","Aya Nakamura","2024-01-28 00:00:00.000000000",false,157053,0.713,0.593,5,-8.198,0,0.0886,0.0194,0.00000156,0.0774,0.45,175.914,4,759068
"6ndhj3a2GDg2YiS1AvBVTC","Mignon tout plein","PLK","2024-01-28 00:00:00.000000000",true,144933,0.773,0.545,7,-8.695,0,0.546,0.305,0,0.109,0.554,159.918,4,759065
"4Ml7ORJpmgcpRD8kuh5czt","Kysyinksmä? (feat. Turisti)","Cledos, Turisti","2024-01-28 00:00:00.000000000",true,154776,0.8,0.647,1,-5.89,1,0.0695,0.119,0.000174,0.0924,0.406,94.999,4,759110
"0mVYznZ24hNzInclqsbYDo","Kuumilla hiilillä","Robin Packalen","2024-01-28 00:00:00.000000000",false,196035,0.633,0.83,0,-3.664,1,0.0391,0.195,0,0.0925,0.444,99.974,4,759108
"4rjRfdvdlRwyAVAwwdDifd","Jos puhutaan totta","ANI","2024-01-28 00:00:00.000000000",false,174285,0.744,0.734,8,-5.623,0,0.0551,0.18,0.0000693,0.191,0.6,105.002,4,759106
"1yYN9YC5dDYuho1oCl1sy3","J'attends","PLK","2024-01-28 00:00:00.000000000",true,130679,0.704,0.448,10,-11.736,0,0.471,0.395,0.0000298,0.151,0.401,93.086,4,759104
"1DxEgidKlGCwg7isVC9q1v","Frères ennemis","Zola, Koba LaD","2024-01-28 00:00:00.000000000",true,199880,0.791,0.672,11,-5.566,0,0.0346,0.776,0.0000809,0.0743,0.671,134.004,4,759103
"6iPk2T40F11I0hea0EGzMT","Dans la nuit","Zola, Koba LaD","2024-01-28 00:00:00.000000000",true,186453,0.892,0.557,1,-7.961,1,0.231,0.671,0,0.114,0.687,123.918,4,759100
"0Vm7lOQiM79zca4rHgA8Ie","Chambre 140","PLK","2024-01-28 00:00:00.000000000",true,80946,0.748,0.508,10,-9.669,0,0.485,0.0199,0,0.085,0.43,80.708,4,759099
"10KQANolhaHKp6dRThpTbs","P*tain","PLK","2024-01-28 00:00:00.000000000",true,155546,0.576,0.395,10,-11.723,1,0.295,0.224,0.0000488,0.503,0.307,95.293,3,759094
"7JpUktJfNtDkWR8lye5UZz","Mexicana","Zola","2024-01-28 00:00:00.000000000",true,158680,0.615,0.75,6,-7.943,0,0.426,0.695,0.000121,0.121,0.345,159.942,4,759092
"2zypN2iiEu5j66zE3B0w7M","Roulette russe","Zola, Koba LaD","2024-01-28 00:00:00.000000000",true,154626,0.864,0.639,0,-5.611,1,0.25,0.27,0,0.0832,0.603,124.936,4,759091
"2HdMfuPAVAEzp7nQ58H4t9","Bikini Bottom","PLK","2024-01-28 00:00:00.000000000",true,162546,0.713,0.637,8,-8.065,0,0.145,0.0376,0,0.355,0.343,143.094,4,759090
"6TmEADfZLRUlHWNLcpfnFX","Dangereux","PLK","2024-01-28 00:00:00.000000000",true,165640,0.57,0.707,1,-5.484,0,0.363,0.0332,0,0.103,0.872,145.294,3,759084
"3KTRve0Kx6ytMtlEWkWcgt","Toxic (Freestyle)","Songer, BL@CKBOX","2024-01-28 00:00:00.000000000",true,136374,0.829,0.94,1,-2.219,1,0.133,0.257,0,0.238,0.933,142.946,4,759053
"18cocM7GNYj2Scj1ePOJYc","Gas Me Up (Diligent)","Skepta","2024-01-28 00:00:00.000000000",true,171000,0.843,0.785,1,-6.773,1,0.112,0.14,0,0.135,0.554,140.063,4,759039
"2kS71Mu54VZUuFwoQKJULG","Jeg vet du er borte","Emelie Hollow, Hver gang vi møtes","2024-01-29 00:00:00.000000000",false,182766,0.562,0.06,9,-9.796,1,0.0326,0.902,0,0.0674,0.321,78.261,4,754200
"4MXAjSbfE8R8ugq99HKHUS","Patogu","Evgenya Redko","2024-01-29 00:00:00.000000000",false,215992,0.79,0.787,1,-5.79,0,0.0923,0.244,0.0000584,0.0991,0.82,129.879,4,754633
"51J2RDkIHnLvTgyz7vqZ1e","Žiemos Daina","Rokas Yan","2024-01-29 00:00:00.000000000",false,160000,0.671,0.476,8,-6.302,1,0.0219,0.305,0.00000823,0.0984,0.452,89.967,4,754649
"5VVozoDxNYSt5syzAkOHJA","Melodija","Jessica Shy","2024-01-29 00:00:00.000000000",false,137647,0.872,0.537,3,-8.864,0,0.0771,0.745,0.00449,0.131,0.479,102.027,4,754647
"3XxelZxcOZFY4xcXr7ZYvq","Viskas Ką Turiu","Jessica Shy","2024-01-29 00:00:00.000000000",false,173261,0.786,0.476,0,-8.944,1,0.0339,0.569,0,0.32,0.878,125.029,4,754646
"6KOhOLjSsbv3bggefGCLLm","PAŽADAI","ba.","2024-01-29 00:00:00.000000000",false,179049,0.489,0.732,8,-5.29,0,0.0288,0.0000897,0.000219,0.277,0.478,100.089,4,754645
"4AIMKBGrwPuePXaSSm6Fmq","Now We Are One","LUKA POETRY","2024-01-29 00:00:00.000000000",false,189600,0.641,0.595,10,-9.775,1,0.027,0.00255,0.00209,0.105,0.906,100.041,4,754556
"3bdJXs70t2ybhfrDH6zyv4","SEYA","GIMS, Morad, SativaMusic","2024-01-29 00:00:00.000000000",false,188484,0.798,0.681,10,-4.818,0,0.0722,0.219,0.00197,0.137,0.434,101.005,4,754596
"7LAe43xdjjUDiByWU0HnME","Outra Noite de Solidão","Eddie","2024-01-29 00:00:00.000000000",false,178469,0.568,0.189,4,-15.498,1,0.0308,0.804,0.000891,0.103,0.144,95.116,4,754594
"6ac0GZMtGXywMyyNJg7EAP","Fighter","Tali Golergant","2024-01-29 00:00:00.000000000",false,175105,0.553,0.683,6,-4.35,0,0.0769,0.297,0,0.119,0.43,94.269,4,754586
"4gpRI9uPNXDDa8G4CawxXa","Pay Day","Samkul, D£JAVU, WAHALA ROOM","2024-01-29 00:00:00.000000000",false,155759,0.883,0.623,6,-5.377,1,0.348,0.405,0.00000252,0.108,0.71,104.989,4,754349
"0V9hYbo9uL11hqLP3u0yqA","Babylon","Patoranking, Victony","2024-01-29 00:00:00.000000000",false,177318,0.706,0.606,0,-5.764,1,0.0831,0.222,0.000194,0.113,0.491,165.997,4,754354
"1HJZok3nL68K9ML6Twa1bQ","Goodbye","Moha K","2024-01-29 00:00:00.000000000",false,191229,0.739,0.675,0,-3.138,1,0.19,0.293,0,0.0819,0.503,91.457,3,754502
"1tzj4DDVNp6X2ltpdTGtZW","La Suma","Javier Rosas Y Su Artillería Pesada, Lupe Borbon y su Blindaje 7","2024-01-29 00:00:00.000000000",false,198976,0.645,0.834,2,-3.499,1,0.0393,0.271,0,0.0795,0.962,147.642,3,754455
"324ICzFVXU0iTqjuiNwErj","Mami","Xavi The Destroyer, Josephlee","2024-01-29 00:00:00.000000000",true,207600,0.805,0.675,8,-5.987,0,0.102,0.263,0,0.175,0.514,120.984,4,755737
"5mKiwDDrwG22qKKVL6JZqF","Rhyme Dust","MK, Dom Dolla","2024-01-29 00:00:00.000000000",false,181364,0.925,0.561,3,-8.675,1,0.176,0.0659,0.0271,0.152,0.721,128.034,4,756444
"6hjck7ERXicpsW51UkdHCA","Safari","Maxwell, RAF Camora, Bonez MC","2024-01-29 00:00:00.000000000",true,158968,0.834,0.768,8,-7.767,0,0.205,0.243,0.00000518,0.142,0.738,129.996,4,756502
"6eJUG282cUKuIoa72sEsqO","Macetando","Ivete Sangalo, LUDMILLA","2024-01-29 00:00:00.000000000",false,167786,0.807,0.789,11,-5.237,0,0.0769,0.0611,0,0.722,0.808,129.992,4,756218
"26l5FAEVr9cfaILS0szvvt","Silverado (AgroPlay Verão)","AgroPlay, Luan Pereira","2024-01-29 00:00:00.000000000",false,162194,0.824,0.819,11,-4.263,0,0.118,0.166,0.001,0.425,0.719,94.02,4,756252
"7qiEoVlFjb3KaytT2zgK1g","Doomsday Blue","Bambie Thug","2024-01-29 00:00:00.000000000",false,183741,0.487,0.846,10,-7.123,0,0.049,0.00705,0.285,0.171,0.16,130.008,4,755033
"0jwm30oXN08kVO9JwqrCPL","RED","STE","2024-01-29 00:00:00.000000000",false,134302,0.671,0.691,6,-7.35,1,0.313,0.148,0,0.0967,0.583,86.07,4,754848
"3jNwPOqdPvQIr5dRT0hzgY","タイムパラドックス","Vaundy","2024-01-29 00:00:00.000000000",false,226557,0.829,0.514,2,-5.333,1,0.0531,0.439,0.00000145,0.231,0.757,82.05,4,754805
"31fpjAsfqRYfvv8rcEelEz","My Name","Sofi Saint","2024-01-29 00:00:00.000000000",false,185813,0.583,0.814,10,-8.887,1,0.0315,0.75,0,0.219,0.834,93.008,4,754895
"5S4d63mlykQLIHo52gKyGI","aldri mer dans","Ramón, Hver gang vi møtes","2024-01-30 00:00:00.000000000",false,149424,0.636,0.606,1,-6.444,0,0.0863,0.544,0,0.325,0.417,154.057,4,750542
"4JOgUWwuF3Tb6SvwXZJV3B","Impossible","SHOWER","2024-01-30 00:00:00.000000000",false,171600,0.616,0.427,9,-9.104,0,0.0354,0.426,0,0.0883,0.246,150.145,3,750964
"69iidnOCgvsHrlh7Ynu5CI","Drowning in the Rain","Krick","2024-01-30 00:00:00.000000000",false,153556,0.368,0.484,2,-7.22,0,0.039,0.0611,0,0.0874,0.0852,123.729,3,750922
"247975MGUqnz4Oz2oqWY94","Believer","Joel Marques Cunha","2024-01-30 00:00:00.000000000",false,180333,0.615,0.488,4,-7.445,0,0.0332,0.215,0,0.41,0.255,95.994,4,750936
"24zHjtuD0q5WK61a3OBICv","Paco Rabanne","Asik","2024-01-30 00:00:00.000000000",true,121306,0.843,0.642,9,-10.363,0,0.142,0.686,0.000036,0.0959,0.778,83.033,4,751053
"5c1rWQAa8GX8LgCC9h3d1N","American Love","Qing Madi","2024-01-30 00:00:00.000000000",false,189015,0.415,0.786,0,-5.604,0,0.172,0.379,0,0.153,0.458,192.408,4,750706
"41LNS5mM6g2l6VsySUjfMJ","Lauzto šķēpu karaļvalsts","Dons","2024-01-30 00:00:00.000000000",false,171745,0.54,0.427,1,-7.856,0,0.038,0.406,0,0.137,0.131,148.121,4,750871
"60PL1vtOCFBXwwZeQlVHN9","毒药","周星星","2024-01-30 00:00:00.000000000",false,215535,0.62,0.504,4,-7.996,1,0.0392,0.139,0.0000799,0.105,0.232,127.907,4,749707
"5PdGvW7w6Xf2tKZ8lKjJWd","RXCKSTAR","DEHA INC.","2024-01-30 00:00:00.000000000",true,73441,0.809,0.666,1,-5.539,1,0.0566,0.0186,0,0.119,0.439,122.061,5,749754
"51yVTZAAXjMuOCiBvN980F","Yatıya","Melis Kar","2024-01-30 00:00:00.000000000",false,199047,0.735,0.801,6,-4.714,0,0.0532,0.036,0,0.171,0.385,96.059,4,749739
"4R7UV2BCJ2bt9hh6jFOgId","Dám Rực Rỡ","WeChoice, GREY D, HIEUTHUHAI, Wren Evans, Obito, Kai Dinh, 2pillz","2024-01-30 00:00:00.000000000",false,228568,0.819,0.707,8,-6.087,1,0.087,0.404,0,0.232,0.639,126.025,4,749457
"3LlqJkcXMBIAE5X1uUiZUN","Under Din Sne","The Minds Of 99","2024-01-30 00:00:00.000000000",false,266040,0.514,0.879,0,-4.416,1,0.033,0.0286,0.000433,0.0657,0.275,143.957,4,752147
"4707ovWPVZb9004V1OIQ1F","Right Now","Yverthug, Saino","2024-01-30 00:00:00.000000000",false,160754,0.676,0.611,2,-8.254,0,0.097,0.603,0,0.108,0.757,149.895,4,752736
"50SxWFCvmZCYcpKWPZECES","Birds In The Sky","NewEra","2024-01-30 00:00:00.000000000",false,133548,0.636,0.716,2,-5.615,0,0.0325,0.0316,0.0837,0.343,0.393,123.97,4,751401
"4Z43nMEiOiNeDrqu2BN0JD","La tua canzone","Coez","2024-01-30 00:00:00.000000000",false,192040,0.491,0.776,1,-5.119,1,0.0596,0.0907,0,0.111,0.626,179.927,4,751205
"3VL3tWap62d4ZDc1PlQEcI","Bíómynd","VÆB","2024-01-30 00:00:00.000000000",false,160858,0.841,0.6,11,-9.165,0,0.271,0.0186,0,0.254,0.548,120.1,4,751215
"3onkNwRjtxgTZQ9IIukaEC","Vestrið villt","Bashar Murad","2024-01-30 00:00:00.000000000",false,180813,0.758,0.453,4,-11.792,0,0.141,0.314,0.0000968,0.109,0.371,101.912,4,751240
"3BK8jSqOlB46o8pP2XYPXh","Wild West","Bashar Murad","2024-01-30 00:00:00.000000000",false,180386,0.705,0.465,4,-12.01,0,0.135,0.407,0.000264,0.286,0.393,101.969,4,751238
"5mRekPJH49mEmpgryogt5K","Stingum af","ANITA","2024-01-30 00:00:00.000000000",false,181198,0.697,0.783,9,-5.576,1,0.0802,0.0517,0,0.0923,0.715,126.044,4,751255
"4pCEYhbAvqCEgir11nF2HA","Um allan alheiminn","Sigga Ózk","2024-01-30 00:00:00.000000000",false,163701,0.594,0.724,7,-7.131,1,0.0527,0.0557,0,0.263,0.208,132.957,4,751252
"2khv04F26pnJr4989Maowi","Twe Twe","Kizz Daniel, Davido","2024-01-31 00:00:00.000000000",false,143111,0.53,0.844,0,-8.214,0,0.211,0.462,0,0.123,0.834,134.977,4,747009
"7CijDWxEEbKq76O5rpyCEN","Guantanamera (She's Hot)","Pitbull","2024-01-31 00:00:00.000000000",false,205186,0.784,0.646,1,-8.198,0,0.0408,0.018,0.00157,0.337,0.791,120.007,4,746602
"0vh0SkXEEaRwhQBt2e4eD8","Meilės Nebuvo","Mėlyna","2024-01-31 00:00:00.000000000",false,198000,0.486,0.765,7,-9.8,0,0.04,0.0125,0.0183,0.136,0.394,159.989,4,747354
"1j8jqwFpFQ8YqsIJAiYFLZ","Wife","(G)I-DLE","2024-01-31 00:00:00.000000000",false,121226,0.899,0.823,11,-5.002,0,0.114,0.0264,0.00222,0.342,0.625,123.983,4,747427
"618OKP1lBkNJL8uZdNSvQE","MANIAC","VIVIZ","2024-01-31 00:00:00.000000000",false,195520,0.753,0.579,9,-4.514,1,0.071,0.19,0,0.0931,0.818,114.961,4,747457
"2JVm4VDnZzIFoVjdVXOyCP","Angau","Fahimi","2024-01-31 00:00:00.000000000",false,160078,0.853,0.518,10,-8.284,1,0.0325,0.735,0.0000236,0.103,0.774,109.578,4,747106
"5DJXnr5BBPx2DWgl9UoWxp","Хочеш","Після Дощу","2024-01-31 00:00:00.000000000",false,147972,0.588,0.593,11,-7.975,0,0.0382,0.0897,0.000591,0.112,0.263,147.953,4,745986
"587Ks4sb6Wd2qRVS5i9fdW","Big Foot","Nicki Minaj","2024-01-31 00:00:00.000000000",true,262268,0.848,0.725,11,-9.595,0,0.457,0.34,0,0.185,0.167,97.032,4,745917
"0LbHLvawTrjNv9wRKRjTrS","Veda Türküsü","Emre Fel","2024-01-31 00:00:00.000000000",false,201671,0.492,0.486,8,-7.859,0,0.0262,0.308,0.0000206,0.134,0.421,134.916,4,746107
"5qI5EUqfDJpQ7w6sMECK7U","Super Lady","(G)I-DLE","2024-01-31 00:00:00.000000000",false,152186,0.795,0.869,4,-4.456,0,0.116,0.0927,0,0.109,0.525,121.941,4,746027
"4M8vvrtbDu8hTMqOgvA2Sj","It's Okay","Queen Parker","2024-01-31 00:00:00.000000000",false,149765,0.595,0.378,7,-14.429,1,0.205,0.803,0,0.142,0.493,79.968,4,745820
"70YTBH8vOGJNMhy6186yFm","Heavenly","Cigarettes After Sex","2024-01-31 00:00:00.000000000",false,286773,0.535,0.437,8,-9.187,1,0.0248,0.669,0.688,0.11,0.127,105.22,4,746407
"2kpVbauiG7Tcue6kZPKYNG","Goodbye","PUN","2024-01-31 00:00:00.000000000",false,244865,0.702,0.17,10,-11.08,1,0.0337,0.952,0,0.0897,0.392,75.961,4,746139
"0yELclCSTu9PGMbAxbzprn","PLEASING","ARTHUR, Samey, Taomi","2024-01-31 00:00:00.000000000",true,126760,0.543,0.576,2,-7.173,1,0.469,0.0501,0,0.0658,0.302,72.97,4,746253
"6zUYK0u0aZTrEadjNzuQXv","Heartless","Hotvibez","2024-01-31 00:00:00.000000000",false,129705,0.837,0.67,11,-9.004,0,0.327,0.68,0,0.0889,0.656,100.132,4,749163
"1swz9stsbG1p34SJHJqiww","Murder on the Dance Floor - triple j Like A Version","Royel Otis","2024-01-31 00:00:00.000000000",false,180872,0.56,0.699,4,-8.501,1,0.0327,0.00483,0,0.223,0.512,122.942,4,749128
"22uZMEL9lqcffwmHGd2xdP","Naina Tere Kajrare Hain","Vivek Verma","2024-01-31 00:00:00.000000000",false,58181,0.408,0.159,9,-15.601,1,0.0343,0.725,0,0.274,0.587,103.201,4,749265
"71QJGJwpOwzpZEEinX345r","Miu Miu","VisaGangBeatz, MAYOT, OG Buda","2024-01-31 00:00:00.000000000",true,141913,0.732,0.536,1,-8.139,1,0.108,0.464,0,0.105,0.428,115.234,4,748903
"1Ax8CeMJfUUJw4VSIBtpwp","Can't You See","Musata, Rasoul Bahari, DJ Musata","2024-01-31 00:00:00.000000000",true,132343,0.625,0.941,2,-6.254,0,0.0406,0.0136,0.00117,0.156,0.0799,125.992,4,749058
"68mOSKT4uBkKddEAhlMO61","Home","Good Neighbours","2024-01-31 00:00:00.000000000",false,157485,0.573,0.636,6,-4.493,1,0.0301,0.0299,0.0998,0.116,0.156,77.005,4,748850
"7fH0PoOG01JMLKWeHVK9m2","מאושר יותר","שחר סאול","2024-01-31 00:00:00.000000000",false,163125,0.772,0.373,11,-14.349,0,0.0787,0.638,0,0.105,0.657,102.04,4,747682
"0FBQ4NrrHUbR9kus7rzrOj","Dil Diyan Gallan","Atif Aslam","2024-01-31 00:00:00.000000000",false,260536,0.717,0.64,2,-8.726,1,0.025,0.565,0.00139,0.127,0.485,105.021,4,747654
"7uFMO0faBzaJYOdSIfufDX","Bíómynd","VÆB","2024-01-31 00:00:00.000000000",false,160858,0.841,0.6,11,-9.165,0,0.271,0.0186,0,0.254,0.548,120.1,4,747600
"0T0Oo2aVRt5a39D3ObeWwm","X'CLUSIVO","Gonzy","2024-01-31 00:00:00.000000000",true,175586,0.812,0.489,6,-6.412,1,0.149,0.225,0.00108,0.105,0.788,147.052,4,748248
"2hPGC3ZuGsJUF1ixwzNMU6","Good To Be","Mark Ambor","2024-02-01 00:00:00.000000000",false,147166,0.656,0.731,4,-5.861,1,0.0278,0.575,0.00111,0.397,0.376,94.009,4,743307
"1fGXJZny7HUQnLKwttxmYw","Marham (Pehle Bhi Main) [From ""ANIMAL""]","Vishal Mishra, Raj Shekhar","2024-02-01 00:00:00.000000000",false,113264,0.407,0.186,1,-9.031,1,0.0371,0.93,0,0.0879,0.511,99.772,5,743005
"2e0dwqbfTdQ7HNOMxmWIF1","You Never See Anything","Slim Guru","2024-02-01 00:00:00.000000000",true,168692,0.722,0.563,7,-9.704,0,0.348,0.268,0,0.0806,0.498,141.916,4,743621
"06CvBbf5WPW4fhFV3Spl37","The Four Seasons - Winter, Pt. 1 (Violin)","NEKRASOV","2024-02-01 00:00:00.000000000",false,223355,0.514,0.705,5,-7.602,0,0.0564,0.118,0.692,0.59,0.277,144.462,4,743612
"6E7DsxwI4eOcMHLYRUDCaw","Lampu Merah","The Lantis","2024-02-01 00:00:00.000000000",false,298000,0.617,0.706,5,-6.304,1,0.0288,0.0701,0.0000141,0.419,0.51,115.022,4,743445
"2qxPBeL2Q8jRnDv6EPK18A","Rouhi","Zouhair Bahaoui","2024-02-01 00:00:00.000000000",false,181578,0.819,0.877,2,-6.824,0,0.0831,0.0819,0.0000254,0.0778,0.449,113.997,4,743557
"64XnLGHTQkx6IxR1khePd4","Ira","ZUTTE","2024-02-01 00:00:00.000000000",false,126000,0.694,0.651,5,-3.835,0,0.0846,0.258,0,0.157,0.655,171.922,4,742164
"4XYIKLWUw0QYjcftHNvAYW","Dám Rực Rỡ","WeChoice, GREY D, HIEUTHUHAI, Wren Evans, Obito, Kai Đinh, 2pillz","2024-02-01 00:00:00.000000000",false,228568,0.819,0.707,8,-6.087,1,0.087,0.404,0,0.232,0.639,126.025,4,742155
"4zesPnw5FVtT3baj6N5DtY","Filho","David Carreira","2024-02-01 00:00:00.000000000",false,162391,0.571,0.401,6,-8.497,1,0.0395,0.775,0,0.145,0.426,86.209,4,742891
"3rf1Ze428un9u66nZYS89P","Luj","Dafina Zeqiri, Mc Kresha","2024-02-01 00:00:00.000000000",false,166000,0.885,0.708,2,-6.376,0,0.0782,0.596,0.000273,0.0511,0.8,120.03,4,745153
"1k0vpreKuGwvg4kH3kKxFb","Descodificame","MEL GRANDA, KEVIN ROLDAN, Poo Bear","2024-02-01 00:00:00.000000000",false,187294,0.794,0.722,7,-4.717,0,0.199,0.0791,0,0.166,0.349,98.011,4,744762
"4OcVhyTEo7WkArxR3HLkU6","Coronel","Paulus Music, Eklectico","2024-02-01 00:00:00.000000000",true,91058,0.672,0.635,10,-4.917,1,0.243,0.0656,0.00000479,0.192,0.348,84.946,4,744758
"0h3b33q8MpIA6rDpP8gPJM","Fan","Valen Aguirre","2024-02-01 00:00:00.000000000",true,129850,0.822,0.748,11,-6.639,0,0.0767,0.00541,0.00743,0.0929,0.448,134.02,4,744786
"6fcQIY5VSFNrK4YzDoljPQ","Perna Bamba","Parangolé, Leo Santana","2024-02-01 00:00:00.000000000",false,127220,0.827,0.894,9,-3.386,1,0.0727,0.352,0.00000836,0.366,0.96,134.012,4,745306
"2fewVF6oOGKux69rHGbPMq","צוחקת ובוכה","Eden Hason","2024-02-01 00:00:00.000000000",false,236190,0.661,0.429,4,-5.633,0,0.0324,0.83,0,0.15,0.278,125.92,4,744056
"3XybL2wmmhiSLTrmgRgdid","Milo J: Bzrp Music Sessions, Vol. 57","Paul Thin","2024-02-01 00:00:00.000000000",false,153024,0.75,0.726,3,-6.236,0,0.138,0.243,0.000336,0.134,0.86,124.255,4,744596
"4snJ71Uz5KvX1CW0SaUiZY","Falsos Recuerdos","Abraham Mateo, Omar Montes","2024-02-01 00:00:00.000000000",false,191414,0.703,0.722,0,-3.93,0,0.0379,0.739,0.00000151,0.127,0.616,134.92,4,744607
"1D4zwAUvIfvBVH9y2DPaJ3","WORLD STAR","Immune","2024-02-01 00:00:00.000000000",true,192500,0.684,0.601,11,-7.102,0,0.274,0.0398,0,0.125,0.326,120.325,4,744403
"5Jpz4nv8nA6FIYO5gEyQa2","Alibi (feat. Rudimental)","Ella Henderson, Rudimental","2024-02-01 00:00:00.000000000",false,184852,0.545,0.793,0,-3.615,0,0.0371,0.191,0.00281,0.335,0.411,87.024,4,744457
"0Cy7JUkNoTvArY03EEVfPA","CZAS CIĘ GONI","vkie","2024-02-02 00:00:00.000000000",true,179256,0.784,0.571,2,-8.826,0,0.113,0.446,0,0.111,0.42,149.928,4,739272
"7GzGSFJhna6hC0szlnB1U4","Simple Joy","THE ROOP","2024-02-02 00:00:00.000000000",false,179640,0.84,0.545,2,-8.984,0,0.0404,0.107,0.00344,0.142,0.719,125.053,4,740028
"1KdLOxVGvRI5hChujmt1qr","What Happened","Luciano","2024-02-02 00:00:00.000000000",false,147973,0.871,0.459,1,-7.408,1,0.405,0.00748,0.00309,0.0806,0.268,142.984,4,739991
"2iSkLo11WjyzRVdxeSMkCf","HELIOT EMIL","CHANGMO","2024-02-02 00:00:00.000000000",false,138106,0.669,0.838,4,-4.159,0,0.0517,0.2,0,0.384,0.708,130.061,4,740157
"7scditB0ba2LS1MI2tH5J2","Sucré Salé","L'morphine","2024-02-02 00:00:00.000000000",false,140649,0.651,0.46,1,-10.897,1,0.381,0.104,0.000457,0.0927,0.531,162.301,4,739905
"0sMCcICKRGJ8Td75nZloeU","POPO","Stormy","2024-02-02 00:00:00.000000000",false,191666,0.684,0.683,2,-7.05,1,0.11,0.658,0,0.163,0.744,133.978,4,739859
"5JI1AUy209IxqFcrHYvT9X","Griselda Freestyle","Amuly, RAVA, Dj Sfera","2024-02-02 00:00:00.000000000",true,166014,0.566,0.781,6,-5.608,1,0.218,0.344,0.00000204,0.158,0.761,150.185,4,739155
"42uRnEhPHYppznVq3UiOFk","Femeie In Vitrina","Dani Mocanu","2024-02-02 00:00:00.000000000",false,124316,0.786,0.803,5,-6.326,0,0.178,0.283,0,0.337,0.897,99.72,4,739157
"35wvL50xvKpCHEJPxLOLPI","Si Estuviésemos Juntos","Bad Bunny","2024-02-02 00:00:00.000000000",true,169247,0.672,0.594,1,-6.813,0,0.0789,0.0626,0.0000514,0.152,0.158,171.854,4,738905
"7yISDabQTwkhyWCDnEJiuh","ANARCHY - Radio Edit","Lavern, Bonfire, BABYNAPS, djbasra, SWEDISH WIFE MAFFIA","2024-02-02 00:00:00.000000000",false,114366,0.805,0.385,1,-18.634,0,0.0679,0.05,0.848,0.108,0.569,169.965,4,739008
"4ztl8aq18Bs0EayLVB1Zvk","Мъко моя","Galena","2024-02-02 00:00:00.000000000",false,219200,0.505,0.741,5,-5.937,0,0.0407,0.106,0,0.317,0.237,75.119,4,741727
"1v4m9GLt7lpFM5iOvwQZrU","2 days into college","Aimee Carty","2024-02-02 00:00:00.000000000",false,168113,0.611,0.303,11,-10.724,1,0.0705,0.968,0.0000511,0.135,0.715,128.879,4,740439
"1n6tyC2tdkD4ZwVas8alR2","Gettó csirke","Pogány Induló","2024-02-02 00:00:00.000000000",true,136286,0.711,0.475,11,-13.461,1,0.675,0.459,0,0.361,0.585,88.196,4,740555
"63ZIpQQxSPeAyYqSxY1v0J","Cold city","Dide","2024-02-02 00:00:00.000000000",false,178000,0.793,0.645,1,-8.345,1,0.225,0.119,0.00000161,0.301,0.257,134.074,4,740293
"4kA1TncXXMeJbGpRJxk8h1","muusika","boipepperoni","2024-02-02 00:00:00.000000000",false,181640,0.816,0.668,6,-8.992,1,0.295,0.541,0.0466,0.172,0.33,132.963,4,741046
"60B3iJlgBZBSbiw7rP49PS","Bread and Better (feat. 姜濤 & Gentle Bones)","Gareth.T, Keung To, Gentle Bones","2024-02-02 00:00:00.000000000",false,174824,0.743,0.743,2,-5.702,1,0.163,0.288,0,0.109,0.481,98.034,4,740652
"2qHvD3r5qu4wuPpvq3CQKb","LA ÚLTIMA","Quevedo","2024-02-03 00:00:00.000000000",false,170322,0.552,0.61,7,-6.304,1,0.0657,0.171,0,0.071,0.225,92.936,4,735855
"3eWpfsYgd5OL2QdwcVcF6Q","Bust Down","Zlatan, Asake","2024-02-03 00:00:00.000000000",false,196363,0.827,0.819,8,-6.324,1,0.0787,0.36,0.00000322,0.155,0.882,110.008,4,736058
"6F9yAYUaNbUhdlQyt5uZ3b","La Incondicional","Luis Miguel","2024-02-03 00:00:00.000000000",false,257026,0.374,0.727,10,-4.352,1,0.0309,0.237,0,0.134,0.283,155.127,4,736055
"2jIPVp1oVgpKuq3OAEj3xt","CALL ME","Dual Damage, So Juice","2024-02-03 00:00:00.000000000",false,153750,0.639,0.985,6,1.507,0,0.332,0.00747,0.000808,0.354,0.248,160.038,4,736006
"6y2w3XdiB132gDsJqVTqX7","happy birthday","Kukon, @atutowy","2024-02-03 00:00:00.000000000",true,222000,0.668,0.746,2,-5.989,1,0.0933,0.335,0,0.0929,0.154,160.041,4,735627
"7cdysjeD8v2xua4R7rS9NL","Skippers","Young Leosia, bambi, Janusz Walczuk, Waima, francis, Deemz, Mjonszu, Phatrax","2024-02-03 00:00:00.000000000",true,150943,0.708,0.696,11,-5.233,0,0.244,0.124,0,0.0798,0.664,159.006,4,735657
